"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_sort_order","continuous_pickup","continuous_drop_off"
"1012-111395","1012-ARR","85","Siebengewald - Boxmeer","","3","","00becd","000000","","",""
"1012-111396","1012-ARR","86","Venlo via Greenport - Horst","","3","","00becd","000000","","",""
"1012-111397","1012-ARR","87","Venlo via Horst/Sevenum - Venray","","3","","00becd","000000","","",""
"1012-111398","1012-ARR","88","Venlo via Grubbenvorst - Venray Station","","3","","00becd","000000","","",""
"1012-111399","1012-ARR","89","Venray via Horst/Lottum - Venlo","","3","","00becd","000000","","",""
"1012-111400","1012-ARR","101","Roermond - Hoogvonderen","","3","","ff00ff","000000","","",""
"1012-111401","1012-ARR","279","Lottum - Evertsoord","","3","","00becd","000000","","",""
"1012-111402","1012-ARR","289","Venray Station - Horst","","3","","00becd","000000","","",""
"1012-111403","1012-ARR","298","Merselo - Blitterswijck","","3","","00becd","000000","","",""
"1012-111404","1012-ARR","1","Venlo Station via Tegelen - Kaldenkirchen","","3","","ff00ff","000000","","",""
"1012-111405","1012-ARR","2","Blerick Klingerberg - Venlo Station","","3","","800080","ffffff","","",""
"1012-111406","1012-ARR","3","Blerick Vossener - Venlo Station","","3","","339966","000000","","",""
"1012-111407","1012-ARR","4","Venlo Station via Stalberg - Venlo Station.","","3","","ffcc00","000000","","",""
"1012-111408","1012-ARR","5","Venlo Station via Noorderpoort - Venlo Station.","","3","","0000ff","ffffff","","",""
"1012-111409","1012-ARR","2","Roermond - Herten","","3","","800080","ffffff","","",""
"1012-111410","1012-ARR","1","Weert Station - Weert Boshoven","","3","","ff00ff","000000","","",""
"1012-111411","1012-ARR","2","Weert Station - Laar","","3","","800080","ffffff","","",""
"1012-111412","1012-ARR","3","Weert Station - Leuken","","3","","339966","000000","","",""
"1012-111413","1012-ARR","4","Weert Station - Altweerterheide","","3","","ffcc00","000000","","",""
"1012-111414","1012-ARR","662","Roermond - Herkenbosch","","3","","00becd","000000","","",""
"1012-111415","1012-ARR","663","Roermond - Herkenbosch","","3","","00becd","000000","","",""
"1012-111416","1012-ARR","672","Roermond - Panningen","","3","","00becd","000000","","",""
"1012-111417","1012-ARR","674","Ospel - Weert","","3","","00becd","000000","","",""
"1012-111418","1012-ARR","679","Horst/Sevenum - Panningen","","3","","00becd","000000","","",""
"1012-111419","1012-ARR","683","Well - Venlo","","3","","00becd","000000","","",""
"1012-111420","1012-ARR","684","Boxmeer - Gennep","","3","","00becd","000000","","",""
"1012-111421","1012-ARR","687","Venlo - Horst","","3","","00becd","000000","","",""
"1012-111422","1012-ARR","790","Weert via Ittervoort - Heythuysen","","3","","00becd","000000","","",""
"1012-111423","1012-ARR","794","Boukoul - Roermond Leeuwen","","3","","00becd","000000","","",""
"1012-111424","1012-ARR","796","Heythuysen - Nederweert","","3","","00becd","000000","","",""
"1012-111425","1012-ARR","811","Vlinder Venlo","","3","","00becd","000000","","",""
"1012-111426","1012-ARR","601","Heerlen - Kerkrade","","3","","00becd","000000","","",""
"1012-111427","1012-ARR","603","Brunssum via Heerlen - Parkstad Stadion","","3","","00becd","000000","","",""
"1012-111428","1012-ARR","606","Kerkrade via Eygelshoven - Zuyd Hogeschool","","3","","00becd","000000","","",""
"1012-111429","1012-ARR","615","Maastricht - Mumc","","3","","00becd","000000","","",""
"1012-111430","1012-ARR","616","Sittard via Born - Obbicht","","3","","00becd","000000","","",""
"1012-111431","1012-ARR","617","Sittard via Nedcar - Holtum","","3","","00becd","000000","","",""
"1012-111432","1012-ARR","618","Sittard via Nedcar - Holtum","","3","","00becd","000000","","",""
"1012-111433","1012-ARR","632","Sittard Station - Chemelot Campus","","3","","00becd","000000","","",""
"1012-111434","1012-ARR","637","Sittard Sportzone - Brunssum","","3","","00becd","000000","","",""
"1012-111435","1012-ARR","639","Urmond via Berg a/d Maas - Sittard","","3","","00becd","000000","","",""
"1012-111436","1012-ARR","640","Hoensbroek - Sittard Sportzone","","3","","00becd","000000","","",""
"1012-111437","1012-ARR","643","Heerlen via Parkstad Stadion - Vaals","","3","","00becd","000000","","",""
"1012-111438","1012-ARR","647","Gulpen via Simpelveld - Parkstad Stadion","","3","","00becd","000000","","",""
"1012-111439","1012-ARR","650","Bocholtz via Gulpen - Maastricht Centrum","","3","","00becd","000000","","",""
"1012-111440","1012-ARR","652","Heerlen via Zuyd Hogeschool - Voerendaal","","3","","00becd","000000","","",""
"1012-111441","1012-ARR","655","Gulpen via Ubachsberg - Heerlen","","3","","00becd","000000","","",""
"1012-111442","1012-ARR","657","Mheer via Banholt - Gulpen","","3","","00becd","000000","","",""
"1012-111443","1012-ARR","658","Gulpen - Heerlen","","3","","00becd","000000","","",""
"1012-111444","1012-ARR","659","Maastricht via Gulpen - Vaals","","3","","00becd","000000","","",""
"1012-111445","1012-ARR","805","Vlinder Sittard Kemperkoul","","3","","00becd","000000","","",""
"1012-111446","1012-ARR","601","Busstation - Slauerhoffweg","","3","","ff8000","000000","","",""
"1012-111447","1012-ARR","603","Busstation - Firda Wilaarderburen","","3","","ff8000","000000","","",""
"1012-111448","1012-ARR","612","Busstation - NHL Stenden","","3","","ffff00","000000","","",""
"1012-111449","1012-ARR","651","Dokkum via Damwâld - Leeuwarden","","3","","008040","ffffff","","",""
"1012-111450","1012-ARR","655","Lauwersoog - Leeuwarden","","3","","008040","ffffff","","",""
"1012-111451","1012-ARR","660","Dokkum - Holwert","","3","","008040","ffffff","","",""
"1012-111452","1012-ARR","692","Makkum via Bolsward - Leeuwarden","","3","","008040","ffffff","","",""
"1012-111453","1012-ARR","695","Lemmer via Joure - Leeuwarden","","3","","008040","ffffff","","",""
"1012-111454","1012-ARR","698","Makkum - Sneek","","3","","008040","ffffff","","",""
"1012-111455","1012-ARR","809","Vlinder Binnenstad","","3","","004040","ffffff","","",""
"1012-111457","1012-ARR","626","Hedel - Gorinchem","","3","","00becd","000000","","",""
"1012-111458","1012-ARR","641","Lienden/Eck en Wiel - Culemborg","","3","","00becd","000000","","",""
"1012-111459","1012-ARR","647","Enspijk via Geldermalsen - Gorinchem","","3","","00becd","000000","","",""
"1012-111460","1012-ARR","648","Zaltbommel - Tiel","","3","","00becd","000000","","",""
"1012-111461","1012-ARR","649","Brakel - Zaltbommel","","3","","00becd","000000","","",""
"1012-111462","1012-ARR","650","Leerdam - Culemborg","","3","","00becd","000000","","",""
"1012-111463","1012-ARR","660","Asperen - Leerdam","","3","","00becd","000000","","",""
"1012-111464","1012-ARR","664","Zaltbommel - Heerewaarden","","3","","00becd","000000","","",""
"1012-111465","1012-ARR","665","Dreumel - 's-Hertogenbosch","","3","","00becd","000000","","",""
"1012-111466","1012-ARR","667","Kerkdriel - Zaltbommel","","3","","00becd","000000","","",""
"1012-111467","1012-ARR","668","Velddriel - Andel","","3","","00becd","000000","","",""
"1012-111468","1012-ARR","669","Zaltbommel - Wijk en Aalburg","","3","","00becd","000000","","",""
"1012-111469","1012-ARR","840","Vlinder Tiel","","3","","ff6e1d","000000","","",""
"1012-111471","1012-ARR","850","Vlinder Gorssel-Laren","","3","","ff6e1d","000000","","",""
"1012-111472","1012-ARR","852","Vlinder Lochem-Laren","","3","","ff6e1d","000000","","",""
"1012-111739","1012-ARR","860","Vlinder Bommelerwaard","","3","","ff6e1d","000000","","",""
"1012-111829","1012-ARR","892","Lisse - Hillegom (Db4d pendel)","","3","","ff8040","000000","","",""
"1012-111743","1012-BN","823","Lijn 823 TVV Zwolle - Enschede","","3","","","","","",""
"1012-109681","1012-BRAVO","323","Gemert - Eindhoven Station","","3","","","","","",""
"1012-110427","1012-BRAVO:ARR","90","Oss - 's-Hertogenbosch","","3","","","","","",""
"1012-110428","1012-BRAVO:ARR","91","Uden - Cuijk","","3","","","","","",""
"1012-110429","1012-BRAVO:ARR","92","Grave - Cuijk","","3","","","","","",""
"1012-110430","1012-BRAVO:ARR","96","Grave - Oss","","3","","","","","",""
"1012-110431","1012-BRAVO:ARR","99","Nijmegen - Uden","","3","","","","","",""
"1012-110432","1012-BRAVO:ARR","131","Tilburg via Gilze - Rijen","","3","","","","","",""
"1012-110433","1012-BRAVO:ARR","135","Wijk en Aalburg - 's-Hertogenbosch","","3","","0000ff","ffffff","","",""
"1012-110434","1012-BRAVO:ARR","136","Tilburg via Waalwijk - 's-Hertogenbosch","","3","","","","","",""
"1012-110435","1012-BRAVO:ARR","137","Tilburg - Baarle-Nassau","","3","","0000ff","ffffff","","",""
"1012-110436","1012-BRAVO:ARR","140","Tilburg via Oisterwijk - 's-Hertogenbosch","","3","","","","","",""
"1012-110437","1012-BRAVO:ARR","141","Tilburg via Moergestel - Best","","3","","","","","",""
"1012-110438","1012-BRAVO:ARR","142","Tilburg via Hilvarenbeek - Best","","3","","","","","",""
"1012-110439","1012-BRAVO:ARR","143","Tilburg via Hilvarenbeek - Reusel","","3","","","","","",""
"1012-110440","1012-BRAVO:ARR","154","'s-Hertogenbosch - Eindhoven","","3","","","","","",""
"1012-110441","1012-BRAVO:ARR","156","'s-Hertogenbosch - Eindhoven","","3","","","","","",""
"1012-110442","1012-BRAVO:ARR","157","Oss - Eindhoven","","3","","","","","",""
"1012-110443","1012-BRAVO:ARR","158","Veghel - 's-Hertogenbosch","","3","","","","","",""
"1012-110444","1012-BRAVO:ARR","203","Liempde - 's-Hertogenbosch","","3","","","","","",""
"1012-110445","1012-BRAVO:ARR","204","Best - Schijndel","","3","","","","","",""
"1012-110446","1012-BRAVO:ARR","207","'s-Hertogenbosch - Cromvoirt","","3","","","","","",""
"1012-110447","1012-BRAVO:ARR","238","Grave - Boxmeer","","3","","","","","",""
"1012-110448","1012-BRAVO:ARR","239","Oisterwijk via Cromvoirt - 's-Hertogenbosch","","3","","","","","",""
"1012-110449","1012-BRAVO:ARR","242","Hilvarenbeek via Diessen - Middelbeers","","3","","","","","",""
"1012-110450","1012-BRAVO:ARR","250","Bokhoven - 's-Hertogenbosch Cs","","3","","","","","",""
"1012-110451","1012-BRAVO:ARR","251","Rosmalen - Uden","","3","","","","","",""
"1012-110452","1012-BRAVO:ARR","253","Boerdonk - Veghel","","3","","","","","",""
"1012-110453","1012-BRAVO:ARR","254","Schaijk - Uden","","3","","","","","",""
"1012-110454","1012-BRAVO:ARR","255","Boxmeer - Venray","","3","","","","","",""
"1012-110455","1012-BRAVO:ARR","256","Veghel - Venhorst","","3","","","","","",""
"1012-110456","1012-BRAVO:ARR","262","Maren Kessel - Oss","","3","","","","","",""
"1012-110457","1012-BRAVO:ARR","289","Hilvarenbeek via Moergestel - Oisterwijk","","3","","","","","",""
"1012-110458","1012-BRAVO:ARR","292","Sint Anthonis - Boxmeer","","3","","","","","",""
"1012-110459","1012-BRAVO:ARR","293","Hilvarenbeek via Diessen - Bladel","","3","","","","","",""
"1012-110460","1012-BRAVO:ARR","294","Oss via Ravenstein - Dieden","","3","","","","","",""
"1012-110461","1012-BRAVO:ARR","295","Hilvarenbeek - Goirle","","3","","","","","",""
"1012-110462","1012-BRAVO:ARR","296","Oss - Megen","","3","","","","","",""
"1012-110463","1012-BRAVO:ARR","299","Oirschot - Sint Michielsgestel","","3","","","","","",""
"1012-110480","1012-BRAVO:ARR","1","Centraal Station - De Aawijk","","3","","0080ff","000000","","",""
"1012-110481","1012-BRAVO:ARR","2","Hambaken - Centraal Station","","3","","800080","ffffff","","",""
"1012-110482","1012-BRAVO:ARR","3","Rosmalen - Centraal Station","","3","","800000","ffffff","","",""
"1012-110483","1012-BRAVO:ARR","4","Groote Wielen via CS - De Kruiskamp","","3","","00ff00","000000","","",""
"1012-110484","1012-BRAVO:ARR","5","Engelen - Centraal Station","","3","","808040","000000","","",""
"1012-110485","1012-BRAVO:ARR","6","Empel - Centraal Station","","3","","ff0080","000000","","",""
"1012-110486","1012-BRAVO:ARR","7","Maasoever - Centraal Station","","3","","004000","ffffff","","",""
"1012-110487","1012-BRAVO:ARR","8","Maasoever via CS en JBZ - Vught","","3","","00ff00","000000","","",""
"1012-110488","1012-BRAVO:ARR","9","Maasoever via CS en JBZ - Vught","","3","","008080","ffffff","","",""
"1012-110489","1012-BRAVO:ARR","10","Maaspoort - Cs","","3","","008080","ffffff","","",""
"1012-110490","1012-BRAVO:ARR","11","Centraal Station - De Aawijk","","3","","","","","",""
"1012-110491","1012-BRAVO:ARR","60","P+R Deutersestraat - Centrum v.v.","","3","","","","","",""
"1012-110492","1012-BRAVO:ARR","70","P+R De Vliert - Centrum v.v.","","3","","","","","",""
"1012-110493","1012-BRAVO:ARR","80","P+R Pettelaarpark - Centrum v.v.","","3","","","","","",""
"1012-110494","1012-BRAVO:ARR","1","ETZ Elisabeth via CS - Noord-Quirijnstok","","3","","","","","",""
"1012-110495","1012-BRAVO:ARR","2","Goirle via CS - Reeshof","","3","","","","","",""
"1012-110496","1012-BRAVO:ARR","3","Reeshof - Centraal Station","","3","","","","","",""
"1012-110497","1012-BRAVO:ARR","4","Centraal Station - Reeshof","","3","","","","","",""
"1012-110498","1012-BRAVO:ARR","5","Centraal Station - Noord-Stokhasselt","","3","","","","","",""
"1012-110499","1012-BRAVO:ARR","6","Centraal Station - Noord-Heikant","","3","","","","","",""
"1012-110500","1012-BRAVO:ARR","7","De Blaak via CS - West-Paletplein","","3","","","","","",""
"1012-110501","1012-BRAVO:ARR","8","Centraal Station - Het Laar","","3","","","","","",""
"1012-110502","1012-BRAVO:ARR","9","Centraal Station via Berkel-Enschot - Udenhout","","3","","","","","",""
"1012-110503","1012-BRAVO:ARR","800","'s-Hertogenbosch - De Efteling","","3","","","","","",""
"1012-110504","1012-BRAVO:ARR","801","Tilburg - De Efteling","","3","","","","","",""
"1012-111065","1012-BRAVO:ARR","300","Tilburg via Waalwijk - 's-Hertogenbosch","","3","","","","","",""
"1012-111066","1012-BRAVO:ARR","301","Tilburg via Waalwijk - 's-Hertogenbosch","","3","","","","","",""
"1012-111067","1012-BRAVO:ARR","305","Oss via Uden - Eindhoven","","3","","0080ff","000000","","",""
"1012-111068","1012-BRAVO:ARR","306","Uden - 's-Hertogenbosch","","3","","004080","ffffff","","",""
"1012-111081","1012-BRAVO:ARR","1","Hoge Vucht via CS - Nieuw Wolfslaar/Bavel","","3","","0000ff","ffffff","","",""
"1012-111082","1012-BRAVO:ARR","2","Hoge Vucht via CS - Haagse Beemden","","3","","0000ff","ffffff","","",""
"1012-111083","1012-BRAVO:ARR","4","Princenhage via CS - Haagse Beemden","","3","","0000ff","ffffff","","",""
"1012-111084","1012-BRAVO:ARR","5","Centraal Station - Heusdenhout","","3","","0000ff","ffffff","","",""
"1012-111085","1012-BRAVO:ARR","6","Centraal Station - Galder/Meersel Dreef","","3","","0000ff","ffffff","","",""
"1012-111086","1012-BRAVO:ARR","7","Nieuw Wolfslaar via CS - Heusdenhout","","3","","0000ff","ffffff","","",""
"1012-111087","1012-BRAVO:ARR","8","Centraal Station - Buas/Ignatiusstraat","","3","","0000ff","ffffff","","",""
"1012-111088","1012-BRAVO:ARR","9","Centraal Station - Avans/Loevesteinstraat","","3","","0000ff","ffffff","","",""
"1012-111089","1012-BRAVO:ARR","12","Bravis Ziekenhuis - Bergen op Zoom","","3","","0000ff","ffffff","","",""
"1012-111090","1012-BRAVO:ARR","25","Station - Bergse Plaat","","3","","0000ff","ffffff","","",""
"1012-111091","1012-BRAVO:ARR","1","Tolberg West - Kortendijk","","3","","0000ff","ffffff","","",""
"1012-111092","1012-BRAVO:ARR","2","Langdonk - Tolberg Oost","","3","","0000ff","ffffff","","",""
"1012-111093","1012-BRAVO:ARR","3","Kortendijk - Kroeven","","3","","0000ff","ffffff","","",""
"1012-111094","1012-BRAVO:ARR","4","Station - Wvs","","3","","0000ff","ffffff","","",""
"1012-111095","1012-BRAVO:ARR","103","Willemstad via Oud Gastel - Roosendaal","","3","","0000ff","ffffff","","",""
"1012-111096","1012-BRAVO:ARR","104","Bergen op Zoom - Roosendaal","","3","","0000ff","ffffff","","",""
"1012-111097","1012-BRAVO:ARR","105","Bergen op Zoom - Ossendrecht","","3","","0000ff","ffffff","","",""
"1012-111098","1012-BRAVO:ARR","106","Bergen op Zoom - Putte","","3","","0000ff","ffffff","","",""
"1012-111099","1012-BRAVO:ARR","110","Dinteloord via Bergen op Zoom - Ossendrecht","","3","","0000ff","ffffff","","",""
"1012-111100","1012-BRAVO:ARR","111","Steenbergen via Dinteloord - Roosendaal","","3","","0000ff","ffffff","","",""
"1012-111101","1012-BRAVO:ARR","112","Roosendaal via Heerle - Bergen op Zoom","","3","","0000ff","ffffff","","",""
"1012-111102","1012-BRAVO:ARR","115","Breda - Zundert","","3","","0000ff","ffffff","","",""
"1012-111103","1012-BRAVO:ARR","117","Breda via Zevenbergen - Fijnaart","","3","","0000ff","ffffff","","",""
"1012-111104","1012-BRAVO:ARR","119","Breda via Prinsenbeek - Zevenbergen","","3","","0000ff","ffffff","","",""
"1012-111105","1012-BRAVO:ARR","120","Werkendam - Gorinchem","","3","","0000ff","ffffff","","",""
"1012-111106","1012-BRAVO:ARR","121","'s-Hertogenbosch - Gorinchem","","3","","","","","",""
"1012-111107","1012-BRAVO:ARR","122","Breda - Lage Zwaluwe","","3","","0000ff","ffffff","","",""
"1012-111108","1012-BRAVO:ARR","123","Breda via Made - Raamsdonksveer","","3","","0000ff","ffffff","","",""
"1012-111109","1012-BRAVO:ARR","130","Breda via Rijen - Gilze","","3","","0000ff","ffffff","","",""
